Id,SalePrice
2735,120451.78305223954
2736,135249.3685518322
2737,113632.85621362328
2738,131973.10787433054
2739,158135.4056976267
2740,136650.54091103913
2741,125727.13027671374
2742,156911.37399679405
2743,133845.1467406193
2744,163909.51911853146
2745,153440.9338570444
2746,122970.09012609652
2747,150318.42234699297
2748,123559.81237945556
2749,129714.26217394967
2750,127413.74009547656
2751,129692.38412644467
2752,241742.47604181722
2753,162447.0441661308
2754,218812.50210432665
2755,137962.01659048066
2756,97133.37144154955
2757,81462.63374080815
2758,92191.2827207486
2759,153143.16744082404
2760,113941.20692219154
2761,129398.97841073567
2762,130492.0083282181
2763,226643.2101406409
2764,176621.1452230334
2765,310453.2137872275
2766,118833.26368457692
2767,85913.37963915242
2768,107057.9359026293
2769,117255.48393288886
2770,162908.76709711415
2771,111155.16903292919
2772,95127.20423621907
2773,152905.12025192968
2774,130503.42650929047
2775,115974.69425081965
2776,141328.66151168756
2777,151882.18828909224
2778,134492.62213103726
2779,97010.27871217606
2780,105398.19337275508
2781,103485.67888059597
2782,97299.55516071527
2783,88531.68836631891
2784,115790.38713372053
2785,133899.31039593456
2786,76841.31620149425
2787,125799.43422124497
2788,74714.16372884925
2789,169502.38590286885
2790,98374.8803482029
2791,108227.0191284564
2792,65442.334266159334
2793,148172.42312407374
2794,89915.13671940251
2795,116718.0518741113
2796,96484.43188002348
2797,194973.49951303622
2798,120254.95826380514
2799,112299.08969335498
2800,78035.07121664986
2801,116214.2551812481
2802,125732.24496879752
2803,147516.2207112845
2804,140150.36388800424
2805,115799.72248171543
2806,85749.9796974816
2807,170079.2498704335
2808,145274.62396637545
2809,121801.90897310409
2810,126514.47818615397
2811,165638.87400152851
2812,173665.99100585296
2813,152191.00904892877
2814,148966.91279189274
2815,101226.3373590981
2816,228505.97081190054
2817,153233.08058539353
2818,129280.83705094596
2819,180007.93089796783
2820,128769.91050364503
2821,115423.76363748775
2822,202664.30053564112
2823,302497.8074592585
2824,155126.53719825984
2825,164658.9269340483
2826,130960.87780101605
2827,131272.58543289267
2828,214818.05067332866
2829,255458.7190245701
2830,218813.39458939328
2831,185974.53506002275
2832,225977.9765475672
2833,272466.642167486
2834,204995.62031900845
2835,212931.1669652042
2836,189137.74526431554
2837,173042.66380939475
2838,146433.10241994797
2839,182120.80970055857
2840,199013.01207424983
2841,196855.7231961662
2842,231744.24691018864
2843,148239.5221388715
2844,180182.08555537308
2845,123725.74235862694
2846,203626.39726083458
2847,208931.21621519822
2848,229705.886426915
2849,202591.36065577634
2850,296901.1811953298
2851,226447.97717051656
2852,237600.88537188232
2853,234685.21712380138
2854,146373.78948528774
2855,208054.41852119984
2856,196555.91750622253
2857,191679.97516483977
2858,210842.79877441237
2859,121139.10502118261
2860,122452.26045245897
2861,128462.60509401053
2862,211689.83211347123
2863,130997.54729519402
2864,226221.85907801567
2865,146694.33601465213
2866,175214.49090205753
2867,96204.78768342346
2868,114737.42349597484
2869,106723.94813043036
2870,132008.1204140434
2871,97369.79162693911
2872,60160.27269067058
2873,102652.24444885149
2874,123591.91950546093
2875,116259.07852514782
2876,188747.63156496934
2877,125403.89616667476
2878,159334.4953822374
2879,121629.47165014398
2880,101382.82194478081
2881,137485.59780836923
2882,134879.7851672784
2883,164407.02320847232
2884,207899.41683536832
2885,158693.17430708464
2886,206813.0005285998
2887,115348.02217159756
2888,136693.72591557703
2889,71889.9250873092
2890,87004.5717655777
2891,128938.07754295609
2892,72295.33041618562
2893,93263.14382319513
2894,66511.72643820786
2895,270256.6058970417
2896,254329.55338274097
2897,196777.17398124057
2898,161207.22120167114
2899,212948.81737045394
2900,152390.37955636735
2901,196801.6097919366
2902,178259.59251768846
2903,326473.2612120701
2904,328109.89867168403
2905,79281.78518106915
2906,236855.36187192536
2907,119298.10412458864
2908,133835.2003301269
2909,154307.2445490166
2910,82593.99779617773
2911,90684.95055181494
2912,146575.22732306045
2913,95312.82384214012
2914,84801.6162359158
2915,92245.98055057567
2916,94966.65320308224
2917,172694.52278813673
2918,108943.34483644721
2919,243338.63094204708
